"date"	"ws"	"wd"	"nox"	"no2"	"o3"	"pm10"	"so2"	"co"	"pm25"
"21099"	2000-05-29 02:00:00	3.36	240	113	35	6	12	1.85	0.9733334	8
"21100"	2000-05-29 03:00:00	4.08	280	120	35	5	14	1.925	0.86	10
"21101"	2000-05-29 04:00:00	4.32	270	114	35	4	19	2.0925	0.8575	11
"21102"	2000-05-29 05:00:00	4.08	260	118	34	6	31	2.8225	0.78	14
"21103"	2000-05-29 06:00:00	4.2	280	86	34	11	13	1.85	0.4725	9
"21104"	2000-05-29 07:00:00	4.8	270	73	30	15	14	1.5825	0.445	12
"21105"	2000-05-29 08:00:00	5.64	270	98	35	15	21	2.3125	0.705	16
"21106"	2000-05-29 09:00:00	5.88	270	114	35	14	20	2.34	1.1475	9
"21107"	2000-05-29 10:00:00	6.6	280	96	38	16	16	1.8225	0.86	16
"21108"	2000-05-29 11:00:00	6.96	270	135	52	15	19	2.8975	1.5925	18
"21109"	2000-05-29 12:00:00	6.72	250	148	47	14	20	3.0675	1.8525	14
"21110"	2000-05-29 13:00:00	4.56	260	111	42	16	19	2.3375	1.355	13
"21111"	2000-05-29 14:00:00	4.08	300	80	31	22	14	1.585	0.755	16
"21112"	2000-05-29 15:00:00	5.64	290	87	36	22	14	1.4375	0.94	7
"21113"	2000-05-29 16:00:00	6.12	270	182	59	12	22	3.53	1.85	15
"21114"	2000-05-29 17:00:00	6.36	230	227	57	8	32	5.065	2.4525	20
"21115"	2000-05-29 18:00:00	4.08	220	242	63	7	33	4.82	2.4525	17
"21116"	2000-05-29 19:00:00	2.28	300	111	46	11	17	1.7275	1.2	12
"21117"	2000-05-29 20:00:00	3.36	260	211	59	4	23	4.405	1.8525	13
"21118"	2000-05-29 21:00:00	4.08	200	359	65	3	42	7.6175	3.52	33
"21119"	2000-05-29 22:00:00	3.96	210	319	57	3	51	6.45	2.92	25
"21120"	2000-05-29 23:00:00	2.4	210	256	54	2	32	5.38	2.27	29
"21121"	2000-05-30 00:00:00	1.44	180	193	48	2	26	3.7975	1.3575	22
"21122"	2000-05-30 01:00:00	0.84	0	172	47	2	22	3.343333	0.94	18
"21123"	2000-05-30 02:00:00	3.36	160	145	44	5	22	2.53	0.7633333	15
"21124"	2000-05-30 03:00:00	4.56	210	125	38	5	23	2.09	0.655	16
"21125"	2000-05-30 04:00:00	1.32	190	211	49	5	26	3.65	1.095	15
"21126"	2000-05-30 05:00:00	1.08	270	230	58	4	30	4.1625	1.4325	NA
"21127"	2000-05-30 06:00:00	1.2	0	331	79	4	38	6.6975	2.295	21
"21128"	2000-05-30 07:00:00	1.56	170	549	116	4	61	11.54	4.6675	45
"21129"	2000-05-30 08:00:00	2.16	190	366	94	5	53	8.4975	2.975	38
"21130"	2000-05-30 09:00:00	2.16	190	239	48	9	33	5.4775	1.59	18
"21131"	2000-05-30 10:00:00	3	180	177	57	8	50	4.845	1.25	24
"21132"	2000-05-30 11:00:00	2.88	130	358	66	9	45	8.7375	2.06	23
"21133"	2000-05-30 12:00:00	1.92	150	437	100	8	48	9.835	2.9225	37
"21134"	2000-05-30 13:00:00	1.92	140	217	68	12	30	5.2075	1.825	29
"21135"	2000-05-30 14:00:00	1.2	140	217	59	9	34	5.38	1.7475	23
"21136"	2000-05-30 15:00:00	1.56	200	116	44	12	22	7.1575	1.0925	5
"21137"	2000-05-30 16:00:00	1.2	280	122	48	11	24	15.7475	1.1475	12
"21138"	2000-05-30 17:00:00	2.76	270	170	57	12	24	12.34	1.875	20
"21139"	2000-05-30 18:00:00	2.52	210	123	41	11	31	5.7425	1.59	15
"21140"	2000-05-30 19:00:00	3	30	66	36	12	18	1.51	0.705	16
"21141"	2000-05-30 20:00:00	2.04	20	89	42	6	21	1.8525	0.73	15
"21142"	2000-05-30 21:00:00	2.16	330	128	44	2	23	2.6525	0.94	18
"21143"	2000-05-30 22:00:00	1.92	340	119	43	2	25	2.7025	1.0675	17
"21144"	2000-05-30 23:00:00	1.2	280	144	46	2	24	3.36	1.0175	18
"21145"	2000-05-31 00:00:00	1.68	320	147	46	2	24	3.6275	0.965	20
"21146"	2000-05-31 01:00:00	1.68	300	160	47	3	23	4.056667	0.9733334	20
"21147"	2000-05-31 02:00:00	1.56	320	207	44	3	26	4.48	1.043333	20
"21148"	2000-05-31 03:00:00	1.8	260	216	43	3	27	4.3825	1.015	20
"21149"	2000-05-31 04:00:00	1.2	0	319	60	3	45	6.645	1.6675	32
"21150"	2000-05-31 05:00:00	1.68	0	389	59	3	54	8.5925	2.0875	NA
"21151"	2000-05-31 06:00:00	1.56	190	490	78	4	78	11.32	3.1575	48
"21152"	2000-05-31 07:00:00	2.76	210	310	66	4	59	9.4225	3.1825	39
"21153"	2000-05-31 08:00:00	2.28	230	204	66	6	42	6.1825	1.54	35
"21154"	2000-05-31 09:00:00	2.64	160	285	83	8	43	6.9875	1.67	26
"21155"	2000-05-31 10:00:00	3.6	210	439	97	8	58	9.8825	2.66	47
"21156"	2000-05-31 11:00:00	4.44	190	508	118	7	64	11.635	3.105	42
"21157"	2000-05-31 12:00:00	6.12	200	513	114	6	64	12.1975	3.73	45
"21158"	2000-05-31 13:00:00	6.84	190	456	114	7	65	10.905	2.9475	43
"21159"	2000-05-31 14:00:00	7.56	180	430	84	8	56	9.6375	3.39	43
"21160"	2000-05-31 15:00:00	7.44	190	454	77	7	NA	9.9075	4.405	35
"21161"	2000-05-31 16:00:00	7.44	170	483	117	7	39	10.8325	4.7725	25
"21162"	2000-05-31 17:00:00	7.08	180	474	111	5	44	10.42	4.8525	32
"21163"	2000-05-31 18:00:00	6.36	180	416	90	6	50	10.955	5.2675	36
"21164"	2000-05-31 19:00:00	6.24	180	419	82	7	56	11.4875	4.2525	44
"21165"	2000-05-31 20:00:00	5.76	180	331	92	6	57	8.74	3	39
"21166"	2000-05-31 21:00:00	5.4	170	319	91	5	50	9.08	3.0775	40
"21167"	2000-05-31 22:00:00	5.04	170	260	66	5	44	7.1075	2.375	32
"21168"	2000-05-31 23:00:00	5.28	170	198	65	5	34	5.14	1.59	NA
"21169"	2000-06-01 00:00:00	5.16	180	150	54	8	28	2.8975	1.0675	23
"21170"	2000-06-01 01:00:00	4.92	180	102	38	13	22	1.556667	0.5566667	15
"21171"	2000-06-01 02:00:00	5.76	190	90	34	15	21	1.17	0.3833333	12
"21172"	2000-06-01 03:00:00	6.36	220	93	29	10	20	0.875	0.47	16
"21173"	2000-06-01 04:00:00	6.96	220	116	34	7	21	1.315	0.3125	13
"21174"	2000-06-01 05:00:00	7.32	210	190	35	4	31	2.92	0.73	NA
"21175"	2000-06-01 06:00:00	6.96	200	376	55	3	52	6.475	2.345	37
"21176"	2000-06-01 07:00:00	8.04	210	430	71	2	56	7.96	3.6775	39
"21177"	2000-06-01 08:00:00	8.04	210	429	49	2	54	8.3725	2.895	39
"21178"	2000-06-01 09:00:00	8.16	200	273	52	1	48	5.2825	1.615	33
"21179"	2000-06-01 10:00:00	7.68	200	367	52	1	47	6.865	2.14	26
"21180"	2000-06-01 11:00:00	8.04	210	419	71	1	53	7.7875	2.9475	38
"21181"	2000-06-01 12:00:00	9.12	190	458	79	1	50	8.52	3.3675	38
"21182"	2000-06-01 13:00:00	8.639999	200	430	91	1	49	7.6675	2.9225	35
"21183"	2000-06-01 14:00:00	7.92	190	394	44	2	54	8.0825	3.1025	39
"21184"	2000-06-01 15:00:00	8.52	210	381	71	2	49	7.885	3.285	33
"21185"	2000-06-01 16:00:00	8.28	200	384	71	2	45	7.6925	4.355	33
"21186"	2000-06-01 17:00:00	8.04	220	421	87	1	51	8.3	4.225	31
"21187"	2000-06-01 18:00:00	7.8	210	374	60	2	44	7.4975	4.2525	31
"21188"	2000-06-01 19:00:00	6.96	200	401	74	1	47	8.0075	4.1475	28
"21189"	2000-06-01 20:00:00	7.2	210	273	42	2	41	5.77	2.8675	29
"21190"	2000-06-01 21:00:00	7.2	210	247	35	2	44	4.7225	2.245	29
"21191"	2000-06-01 22:00:00	6.84	210	218	44	2	35	4.235	1.8525	25
"21192"	2000-06-01 23:00:00	6.24	220	216	34	2	30	4.16	1.9025	17
"21193"	2000-06-02 00:00:00	6.6	230	129	25	3	24	2.29	0.8075	29
"21194"	2000-06-02 01:00:00	6	220	124	28	4	15	1.98	0.5566667	11
"21195"	2000-06-02 02:00:00	5.88	230	102	24	5	15	1.263333	0.3833333	8
"21196"	2000-06-02 03:00:00	5.88	230	132	27	4	17	1.7275	0.285	10
"21197"	2000-06-02 04:00:00	4.68	220	153	27	3	20	2.5575	0.365	15
"21198"	2000-06-02 05:00:00	4.92	200	236	31	3	32	4.065	0.6	NA
"21199"	2000-06-02 06:00:00	6.36	210	334	50	2	47	6.3775	1.695	33
"21200"	2000-06-02 07:00:00	6.6	220	425	73	2	57	9.1025	2.9225	41
"21201"	2000-06-02 08:00:00	6.36	200	304	45	2	51	6.9375	1.51	40
"21202"	2000-06-02 09:00:00	6.24	210	366	64	1	58	7.765	1.6425	40
"21203"	2000-06-02 10:00:00	5.52	210	394	82	2	62	8.13	1.8225	42
"21204"	2000-06-02 11:00:00	5.04	200	513	101	2	74	11.4875	3.6775	51
"21205"	2000-06-02 12:00:00	5.04	220	511	73	2	66	10.25	3.0525	56
"21206"	2000-06-02 13:00:00	5.04	230	572	72	2	69	11.8575	3.73	51
"21207"	2000-06-02 14:00:00	4.08	210	541	90	2	69	11.1475	3.9125	53
"21208"	2000-06-02 15:00:00	3.6	230	466	78	2	61	9.71	3.785	47
"21209"	2000-06-02 16:00:00	3.96	210	510	49	2	60	10.7125	5.035	43
"21210"	2000-06-02 17:00:00	3.48	250	489	71	1	57	10.2975	4.93	40
"21211"	2000-06-02 18:00:00	3.96	170	469	53	1	58	10.4425	5.555	39
"21212"	2000-06-02 19:00:00	4.68	160	386	69	1	53	8.74	3.885	NA
"21213"	2000-06-02 20:00:00	4.56	180	330	48	1	51	7.2525	3.1575	32
"21214"	2000-06-02 21:00:00	3.6	200	314	51	0	42	6.7175	2.53	25
"21215"	2000-06-02 22:00:00	2.88	190	377	54	1	44	8.2275	3.3125	24
"21216"	2000-06-02 23:00:00	3.24	200	328	40	1	37	8.3975	2.7375	24
"21217"	2000-06-03 00:00:00	3.12	230	263	30	1	33	6.84	1.72	25
"21218"	2000-06-03 01:00:00	1.68	190	261	29	1	29	6.393333	1.53	19
"21219"	2000-06-03 02:00:00	1.32	0	227	26	1	26	5.78	1.216667	15
"21220"	2000-06-03 03:00:00	1.08	0	200	39	1	29	4.5525	0.9375	20
"21221"	2000-06-03 04:00:00	1.56	170	193	30	1	29	4.2575	0.68	19
"21222"	2000-06-03 05:00:00	1.92	190	222	40	1	38	5.16	0.705	NA
"21223"	2000-06-03 06:00:00	2.4	180	280	60	2	44	6.695	0.9125	35
"21224"	2000-06-03 07:00:00	2.28	140	290	42	2	47	7.7675	1.405	28
"21225"	2000-06-03 08:00:00	2.52	150	303	60	2	54	8.13	1.4075	33
"21226"	2000-06-03 09:00:00	2.28	150	285	40	3	45	8.0825	1.5925	29
"21227"	2000-06-03 10:00:00	2.76	190	229	44	3	42	7.62	1.6425	29
"21228"	2000-06-03 11:00:00	2.64	180	200	57	8	40	5.8175	1.305	25
"21229"	2000-06-03 12:00:00	2.64	210	209	49	5	38	5.3075	1.485	24
"21230"	2000-06-03 13:00:00	3.48	200	178	51	10	33	4.5275	1.145	25
"21231"	2000-06-03 14:00:00	3.36	140	183	51	8	33	4.4775	1.3275	26
"21232"	2000-06-03 15:00:00	2.52	210	185	54	9	32	4.04	1.4875	22
"21233"	2000-06-03 16:00:00	2.76	240	208	61	7	36	4.575	1.6425	25
"21234"	2000-06-03 17:00:00	4.32	210	241	69	6	48	5.4275	2.035	30
"21235"	2000-06-03 18:00:00	4.56	230	224	63	5	44	5.21	2.295	33
"21236"	2000-06-03 19:00:00	4.92	250	222	63	4	45	4.895	2.79	39
"21237"	2000-06-03 20:00:00	4.56	240	202	49	2	39	5.235	2.06	27
"21238"	2000-06-03 21:00:00	5.76	220	224	52	2	36	6.7425	2.5025	26
"21239"	2000-06-03 22:00:00	5.28	220	240	47	2	33	6.645	3.0775	30
"21240"	2000-06-03 23:00:00	4.68	230	208	35	2	27	5.285	2.5075	23
"21241"	2000-06-04 00:00:00	4.68	230	271	37	2	29	5.8175	2.8175	19
"21242"	2000-06-04 01:00:00	5.52	220	208	27	2	28	4.606667	2.366667	14
"21243"	2000-06-04 02:00:00	5.52	240	173	30	3	22	3.536667	1.843333	11
"21244"	2000-06-04 03:00:00	4.08	230	159	34	3	19	3.1625	1.3275	11
"21245"	2000-06-04 04:00:00	4.32	250	133	36	4	16	3.605	0.7825	9
"21246"	2000-06-04 05:00:00	5.16	260	106	36	9	16	3.2625	0.7025	NA
"21247"	2000-06-04 06:00:00	6	270	151	43	8	18	3.9425	0.885	11
"21248"	2000-06-04 07:00:00	6.24	220	170	48	8	25	3.7975	1.0425	11
"21249"	2000-06-04 08:00:00	6.48	240	154	45	9	23	3.165	1.1725	10
"21250"	2000-06-04 09:00:00	5.76	240	183	48	9	26	3.8175	1.615	20
"21251"	2000-06-04 10:00:00	5.76	250	199	51	9	24	3.92	1.8	11
"21252"	2000-06-04 11:00:00	4.8	250	211	60	8	27	4.5775	1.8275	21
"21253"	2000-06-04 12:00:00	5.28	240	192	53	10	25	4.0425	1.9325	13
"21254"	2000-06-04 13:00:00	5.04	240	186	51	9	28	3.99	1.85	18
"21255"	2000-06-04 14:00:00	5.64	240	221	61	9	29	4.5525	2.1625	25
"21256"	2000-06-04 15:00:00	3.96	240	356	54	7	35	8.155	4.5375	22
"21257"	2000-06-04 16:00:00	4.32	230	234	48	7	29	5.4775	2.9975	28
"21258"	2000-06-04 17:00:00	4.68	230	238	55	7	31	5.33	3.235	14
"21259"	2000-06-04 18:00:00	4.8	220	219	48	6	31	4.845	2.4	28
"21260"	2000-06-04 19:00:00	5.04	220	293	67	4	40	6.8425	3.6	24
"21261"	2000-06-04 20:00:00	4.2	220	265	62	3	35	6.525	3.1025	22
"21262"	2000-06-04 21:00:00	3.48	190	256	57	3	32	7.0825	2.5025	15
"21263"	2000-06-04 22:00:00	2.28	210	288	57	2	37	8.035	2.92	23
"21264"	2000-06-04 23:00:00	2.64	0	232	49	1	33	6.3525	1.8525	29
"21265"	2000-06-05 00:00:00	2.52	270	142	39	1	24	4.4525	0.8325	17
"21266"	2000-06-05 01:00:00	1.32	230	141	41	1	23	3.7	0.5566667	16
"21267"	2000-06-05 02:00:00	1.92	160	119	38	2	21	3.05	0.4866667	16
"21268"	2000-06-05 03:00:00	2.16	260	75	31	1	18	2.215	0.5475	16
"21269"	2000-06-05 04:00:00	2.52	300	72	27	2	15	1.68	0.3125	11
"21270"	2000-06-05 05:00:00	3.12	350	65	20	3	18	0.95	0.3125	NA
"21271"	2000-06-05 06:00:00	3.6	30	82	23	3	24	1.39	0.4175	15
"21272"	2000-06-05 07:00:00	3.6	10	78	26	5	28	2.07	0.655	19
"21273"	2000-06-05 08:00:00	2.88	20	71	29	8	30	2.5075	0.625	18
"21274"	2000-06-05 09:00:00	3.12	360	72	28	8	27	2.045	0.575	22
"21275"	2000-06-05 10:00:00	3	10	74	31	9	26	1.5825	0.2625	15
"21276"	2000-06-05 11:00:00	2.88	20	90	35	10	30	1.8025	0.3925	45
"21277"	2000-06-05 12:00:00	2.76	20	83	33	11	31	1.68	0.445	29
"21278"	2000-06-05 13:00:00	2.16	360	95	38	12	33	2.19	0.525	25
"21279"	2000-06-05 14:00:00	2.4	360	91	42	13	34	2.0425	0.5475	29
"21280"	2000-06-05 15:00:00	2.28	10	101	37	13	30	2.0925	0.4975	24
"21281"	2000-06-05 16:00:00	2.04	350	80	38	12	27	1.46	0.4975	23
"21282"	2000-06-05 17:00:00	2.04	330	79	36	12	25	1.2425	0.7025	22
"21283"	2000-06-05 18:00:00	2.16	340	92	40	8	28	1.415	0.835	25
"21284"	2000-06-05 19:00:00	1.8	330	101	40	5	32	1.7525	0.9375	30
"21285"	2000-06-05 20:00:00	1.68	320	109	44	3	33	1.775	0.9125	27
"21286"	2000-06-05 21:00:00	1.8	0	134	44	2	35	2.1925	1.0675	31
"21287"	2000-06-05 22:00:00	1.44	270	133	45	2	35	2.435	1.095	31
"21288"	2000-06-05 23:00:00	1.8	270	190	49	3	41	4.1625	1.3825	34
"21289"	2000-06-06 00:00:00	1.8	0	162	47	2	40	3.4075	1.305	33
"21290"	2000-06-06 01:00:00	1.68	0	170	45	2	41	4.283333	1.183333	34
"21291"	2000-06-06 02:00:00	1.8	0	205	46	3	44	4.316667	1.36	34
"21292"	2000-06-06 03:00:00	2.04	220	179	42	2	43	3.36	1.1225	37
"21293"	2000-06-06 04:00:00	2.64	290	200	40	2	47	3.7975	1.095	36
"21294"	2000-06-06 05:00:00	3.96	250	337	45	3	68	8.3	1.67	NA
"21295"	2000-06-06 06:00:00	4.56	290	390	57	3	72	10.0525	2.5325	53
"21296"	2000-06-06 07:00:00	4.68	240	553	77	4	84	12.22	4.435	64
"21297"	2000-06-06 08:00:00	3.48	230	441	80	3	72	9.4925	3.39	52
"21298"	2000-06-06 09:00:00	3.72	230	334	57	4	63	7.035	2.06	42
"21299"	2000-06-06 10:00:00	8.04	240	316	68	4	61	6.915	2.0075	36
"21300"	2000-06-06 11:00:00	6.96	240	505	113	5	60	9.9575	3.0775	37
"21301"	2000-06-06 12:00:00	7.68	230	587	124	5	64	12.34	3.52	37
"21302"	2000-06-06 13:00:00	7.08	250	274	77	7	45	5.8675	1.93	29
"21303"	2000-06-06 14:00:00	7.32	250	340	66	5	48	7.425	2.6575	26
"21304"	2000-06-06 15:00:00	6.24	230	274	77	8	44	6.2575	2.635	31
"21305"	2000-06-06 16:00:00	6.84	230	320	57	7	47	7.7175	3.47	32
"21306"	2000-06-06 17:00:00	6.48	290	68	33	23	39	1.705	1.0675	12
"21307"	2000-06-06 18:00:00	5.52	300	44	23	26	26	0.4625	0.4425	11
"21308"	2000-06-06 19:00:00	4.32	300	68	32	19	28	0.975	0.73	NA
"21309"	2000-06-06 20:00:00	3.24	290	73	34	12	20	1.0725	0.86	12
"21310"	2000-06-06 21:00:00	3.36	280	99	38	8	19	1.435	1.015	15
"21311"	2000-06-06 22:00:00	3.36	260	101	38	7	20	1.5325	0.99	14
"21312"	2000-06-06 23:00:00	2.64	250	99	35	6	22	1.46	0.8825	15
"21313"	2000-06-07 00:00:00	2.52	270	106	37	5	23	1.265	0.73	13
"21314"	2000-06-07 01:00:00	3.36	250	112	38	3	21	1.916667	0.9733334	16
"21315"	2000-06-07 02:00:00	2.88	260	80	34	6	14	0.5833333	0.4533333	11
"21316"	2000-06-07 03:00:00	2.52	260	138	40	4	19	2.265	0.7825	14
"21317"	2000-06-07 04:00:00	3	260	153	44	3	25	3.3625	0.805	19
"21318"	2000-06-07 05:00:00	2.76	250	189	43	4	28	4.3325	1.015	NA
"21319"	2000-06-07 06:00:00	2.64	270	165	43	6	33	3.845	1.175	22
"21320"	2000-06-07 07:00:00	2.52	320	102	41	11	24	1.9725	0.965	17
"21321"	2000-06-07 08:00:00	2.88	320	97	41	16	26	1.6825	0.705	18
"21322"	2000-06-07 09:00:00	2.52	210	74	34	22	23	1.0225	0.6	12
"21323"	2000-06-07 10:00:00	1.68	250	NA	NA	NA	NA	NA	NA	22
"21324"	2000-06-07 11:00:00	2.88	190	NA	NA	12	NA	NA	0.9366667	26
"21325"	2000-06-07 12:00:00	3.48	230	218	72	12	41	3.7475	1.67	29
"21326"	2000-06-07 13:00:00	3.48	270	311	68	10	49	9.735	1.955	36
"21327"	2000-06-07 14:00:00	4.32	190	472	122	8	53	10.6875	2.715	44
"21328"	2000-06-07 15:00:00	5.16	190	464	109	9	52	8.7375	3.4175	40
"21329"	2000-06-07 16:00:00	6.84	160	424	96	7	52	7.9125	3.39	42
"21330"	2000-06-07 17:00:00	7.08	190	389	96	6	46	8.105	4.0425	35
"21331"	2000-06-07 18:00:00	6.72	180	261	68	7	44	5.085	2.1625	30
"21332"	2000-06-07 19:00:00	5.4	180	335	69	7	43	7.4975	3.0775	31
"21333"	2000-06-07 20:00:00	5.04	200	308	62	5	41	6.375	2.4275	27
"21334"	2000-06-07 21:00:00	4.68	190	285	58	3	39	5.94	1.875	27
"21335"	2000-06-07 22:00:00	4.2	170	280	62	3	37	5.8175	1.7725	28
"21336"	2000-06-07 23:00:00	3.6	190	246	50	3	33	4.82	1.4825	24
"21337"	2000-06-08 00:00:00	3.96	140	157	40	5	26	2.5575	1.2	20
"21338"	2000-06-08 01:00:00	3.84	150	80	33	11	15	0.4533333	0.4166667	11
"21339"	2000-06-08 02:00:00	3.96	140	62	30	20	15	0.2566667	0.3833333	9
"21340"	2000-06-08 03:00:00	4.08	130	68	29	17	19	0.8775	0.2325	12
"21341"	2000-06-08 04:00:00	4.92	130	77	34	14	23	2.6525	0.05	16
"21342"	2000-06-08 05:00:00	5.4	150	160	51	7	35	4.48	0.3925	NA
"21343"	2000-06-08 06:00:00	5.88	130	245	59	5	44	5.1125	1.095	31
"21344"	2000-06-08 07:00:00	6.36	150	221	61	6	56	6.0125	1.54	40
"21345"	2000-06-08 08:00:00	7.08	140	184	63	9	54	4.505	1.0675	34
"21346"	2000-06-08 09:00:00	8.88	150	160	60	13	49	3.7725	0.94	33
"21347"	2000-06-08 10:00:00	8.76	160	180	65	13	49	3.48	1.25	31
"21348"	2000-06-08 11:00:00	8.639999	160	110	45	23	43	1.85	0.3625	27
"21349"	2000-06-08 12:00:00	8.16	160	123	59	25	46	2.2375	0.2075	28
"21350"	2000-06-08 13:00:00	7.56	160	117	51	25	41	1.895	0.365	29
"21351"	2000-06-08 14:00:00	7.92	150	129	49	20	41	2.3375	0.6275	25
"21352"	2000-06-08 15:00:00	8.04	150	118	54	26	42	2.1175	0.9125	35
"21353"	2000-06-08 16:00:00	7.08	150	76	39	33	36	1.3875	0.6775	23
"21354"	2000-06-08 17:00:00	6.6	150	100	53	27	38	1.7525	1.0175	25
"21355"	2000-06-08 18:00:00	5.64	160	90	51	27	34	1.68	0.81	24
"21356"	2000-06-08 19:00:00	4.08	140	214	74	16	41	4.7475	2.61	32
"21357"	2000-06-08 20:00:00	3	130	103	52	24	33	1.6575	0.91	26
"21358"	2000-06-08 21:00:00	2.04	110	193	75	9	36	4.04	1.59	26
"21359"	2000-06-08 22:00:00	2.76	80	259	85	5	114	8.47	2.53	102
"21360"	2000-06-08 23:00:00	3.24	80	309	84	2	54	12.0725	3.1825	41
"21361"	2000-06-09 00:00:00	2.4	90	127	56	2	41	10.1	1.5125	46
"21362"	2000-06-09 01:00:00	2.16	80	95	50	2	35	7.076667	1.076667	28
"21363"	2000-06-09 02:00:00	1.8	300	82	46	2	35	4.966667	0.9733334	28
"21364"	2000-06-09 03:00:00	1.68	20	77	45	2	35	5.21	0.9375	32
"21365"	2000-06-09 04:00:00	2.16	360	94	46	3	34	6.0375	0.55	27
"21366"	2000-06-09 05:00:00	2.16	40	109	44	4	38	7.57	0.705	NA
"21367"	2000-06-09 06:00:00	2.04	60	186	53	4	47	9.785	1.25	36
"21368"	2000-06-09 07:00:00	2.28	120	328	79	3	68	10.905	2.6075	50
"21369"	2000-06-09 08:00:00	2.76	340	401	81	2	78	9.8825	3.26	56
"21370"	2000-06-09 09:00:00	2.76	120	434	99	1	90	9.08	3.26	65
"21371"	2000-06-09 10:00:00	5.16	150	391	96	1	78	7.3525	3.18	65
"21372"	2000-06-09 11:00:00	5.64	170	284	80	2	59	5.55	2.3225	45
"21373"	2000-06-09 12:00:00	5.4	160	361	80	3	70	6.5225	3.0775	40
"21374"	2000-06-09 13:00:00	6	200	484	136	3	65	8.18	4.12	49
"21375"	2000-06-09 14:00:00	6	190	487	103	3	65	8.935	4.2525	46
"21376"	2000-06-09 15:00:00	6.12	200	455	128	4	51	8.3225	4.6925	44
"21377"	2000-06-09 16:00:00	6.24	190	313	93	6	46	6.815	3.9125	33
"21378"	2000-06-09 17:00:00	7.56	170	181	63	8	39	4.065	2.8975	27
"21379"	2000-06-09 18:00:00	8.16	200	173	61	9	33	3.455	2.295	NA
"21380"	2000-06-09 19:00:00	5.88	210	368	89	7	44	6.79	3.575	28
"21381"	2000-06-09 20:00:00	6.48	220	332	47	5	45	6.9625	3.6	32
"21382"	2000-06-09 21:00:00	5.64	210	287	71	4	44	5.38	2.7375	36
"21383"	2000-06-09 22:00:00	6.36	220	341	68	3	49	6.695	2.84	36
"21384"	2000-06-09 23:00:00	6.24	250	258	59	3	39	7.425	2.555	32
"21385"	2000-06-10 00:00:00	4.68	250	137	35	4	20	5.4775	1.1725	14
"21386"	2000-06-10 01:00:00	3.48	290	68	20	10	8	1.816667	0.4533333	7
"21387"	2000-06-10 02:00:00	2.64	290	44	20	13	10	0.4866667	0.1	5
"21388"	2000-06-10 03:00:00	3.48	260	68	26	10	10	0.68	0.235	4
"21389"	2000-06-10 04:00:00	3.24	270	80	29	8	15	0.9975	0.2075	8
"21390"	2000-06-10 05:00:00	3.24	260	125	36	8	21	2.7	0.4175	NA
"21391"	2000-06-10 06:00:00	3.24	250	198	50	6	28	4.7475	0.885	17
"21392"	2000-06-10 07:00:00	3.96	270	226	55	5	37	5.5	1.2525	24
"21393"	2000-06-10 08:00:00	4.32	250	296	53	5	47	6.7175	1.8525	37
"21394"	2000-06-10 09:00:00	3.48	250	270	56	6	41	6.4275	2.035	27
"21395"	2000-06-10 10:00:00	3.84	270	221	42	8	36	5.7925	1.59	22
"21396"	2000-06-10 11:00:00	4.08	260	211	55	8	35	7.425	1.6675	23
"21397"	2000-06-10 12:00:00	3.72	240	188	54	10	34	5.355	1.7225	25
"21398"	2000-06-10 13:00:00	5.16	220	177	57	13	34	3.385	1.59	25
"21399"	2000-06-10 14:00:00	6.84	200	191	49	13	34	3.7725	1.88	22
"21400"	2000-06-10 15:00:00	7.32	230	166	54	16	31	3.48	1.4075	22
"21401"	2000-06-10 16:00:00	7.2	220	203	62	14	28	4.0675	1.615	18
"21402"	2000-06-10 17:00:00	7.8	200	175	51	13	31	4.185	1.8	23
"21403"	2000-06-10 18:00:00	8.28	220	183	47	12	35	3.725	2.0325	17
"21404"	2000-06-10 19:00:00	7.8	220	193	62	10	32	3.9925	2.1125	20
"21405"	2000-06-10 20:00:00	5.52	220	185	54	9	30	4.38	2.0875	18
"21406"	2000-06-10 21:00:00	6.36	210	215	49	7	26	5.43	2.4275	20
"21407"	2000-06-10 22:00:00	5.52	190	225	54	6	30	5.4525	2.66	22
"21408"	2000-06-10 23:00:00	4.56	190	238	62	6	30	5.4275	2.5825	20
"21409"	2000-06-11 00:00:00	5.4	210	230	56	6	29	5.14	2.92	20
"21410"	2000-06-11 01:00:00	5.28	210	184	47	8	25	4.156667	2.333333	17
"21411"	2000-06-11 02:00:00	4.56	190	163	37	8	24	3.636667	2.09	15
"21412"	2000-06-11 03:00:00	5.4	220	137	36	7	22	3.4575	1.565	17
"21413"	2000-06-11 04:00:00	5.28	220	93	27	9	17	1.8725	1.4075	15
"21414"	2000-06-11 05:00:00	6.36	240	103	31	8	17	1.945	1.1725	NA
"21415"	2000-06-11 06:00:00	6.24	280	64	29	19	17	4.0675	0.5225	6
"21416"	2000-06-11 07:00:00	6.6	270	97	38	16	30	6.33	0.5475	20
"21417"	2000-06-11 08:00:00	5.76	290	109	40	17	33	5.5975	0.7575	17
"21418"	2000-06-11 09:00:00	6.24	250	109	42	17	30	2.555	0.9125	17
"21419"	2000-06-11 10:00:00	6.72	250	141	49	14	30	2.775	1.1225	18
"21420"	2000-06-11 11:00:00	6.84	240	171	55	10	34	3.5775	1.745	20
"21421"	2000-06-11 12:00:00	7.68	260	139	39	11	30	3.285	1.8525	22
